PUESTO_TRABAJO,AREA,FECHA_INGRESO_PLANILLA,MOTIVO_SEPARACION,FECHA_CESE,SITUACION,COD_SEXO,ESTADO_CIVIL,FECHA_NACIMIENTO,SEGMENTO SIMPLE,TIPO_CASA,TIPO_INSTRUCCION,DISTRITO,PROVINCIA,DEPARTAMENTO,NÚMERO DE HIJOS
AUXILIAR DE LIMPIEZA,MINSUR PUCAMARCA NUEVO - HOTELERIA,44017,RENUNCIA VOLUNTARIA,44197,CESADO,M,SOLTERO(A),37027,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
INSTRUCTOR DE MUSICA,MINSUR TIMPURE NUEVO - RECREACION,43781,PERIODO PRUEBA,43867,CESADO,F,SOLTERO(A),33944,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,PLUSPETROL L 88 - HOTELERIA C4,45369,PERIODO PRUEBA,45444,CESADO,M,SOLTERO(A),33398,E&R,PROPIA,SECUNDARIA COMPLETA,SAN MARTIN DE PORRES,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,MARSA - ALIMENTACION,44875,RENUNCIA VOLUNTARIA,45145,CESADO,M,SOLTERO(A),36221,E&R,ALQUILADA,SECUNDARIA COMPLETA,LA ESPERANZA,TRUJILLO,DPTO LA LIBERTAD,SIN INFORMACION
AUXILIAR DE HOTELERIA,QUELLAVECO - HOTELERIA,43983,TERMINO DE CONTRATO,44531,CESADO,F,SOLTERO(A),33211,E&R,NO APLICABLE,SECUNDARIA COMPLETA,SANTIAGO,CUSCO,DPTO CUSCO,SIN INFORMACION
VAJILLERO,VALE MISKI MAYO - ALIMENTACION,45282,RENUNCIA VOLUNTARIA,45366,CESADO,M,SOLTERO(A),37537,E&R,PROPIA,SECUNDARIA COMPLETA,PIURA,PIURA,DPTO PIURA,0
VAJILLERO,VALE MISKI MAYO - ALIMENTACION,44517,PERIODO PRUEBA,44562,CESADO,M,CONVIVIENTE,36656,E&R,PROPIA,SECUNDARIA COMPLETA,PIURA,PIURA,DPTO PIURA,0
AUXILIAR DE HOTELERIA,QUELLAVECO - HOTELERIA,44424,RENUNCIA VOLUNTARIA,44531,CESADO,F,CONVIVIENTE,31578,E&R,NO APLICABLE,NO APLICABLE,CAYMA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
TECNICO DE MEDIO AMBIENTE 2,MARSA - MEDIO AMBIENTE,44818,RENUNCIA VOLUNTARIA,45485,CESADO,M,SOLTERO(A),34437,E&R,PROPIA,SECUNDARIA COMPLETA,GUADALUPE,PACASMAYO,DPTO LA LIBERTAD,2
MOZO,MINSUR PUCAMARCA NUEVO - ALIMENTACION,45251,PERIODO PRUEBA,45273,CESADO,F,CONVIVIENTE,33205,E&R,ALQUILADA,SECUNDARIA COMPLETA,CONEL GREGORIO ALBARRACIN L.A.U.,TACNA,DPTO TACNA,0
MOZO,GLENCORE - ALIMENTACION,44691,PERIODO PRUEBA,44743,CESADO,F,SOLTERO(A),34373,E&R,PROPIA,SECUNDARIA COMPLETA,JUNIN,JUNIN,DPTO JUNIN,SIN INFORMACION
ASISTENTE DE COMEDOR,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,44166,TERMINO DE CONTRATO,45078,CESADO,F,SOLTERO(A),33080,E&R,NO APLICABLE,UNIVERS. COMPLETA,CAYMA,AREQUIPA,DPTO AREQUIPA,1
SUPERVISOR DE CALIDAD,QUELLAVECO - ALIMENTACION,44340,RENUNCIA VOLUNTARIA,45181,CESADO,M,SOLTERO(A),34294,E&R,NO APLICABLE,UNIVERS. COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,PLUSPETROL L 88 - HOTELERIA C4,44869,RENUNCIA VOLUNTARIA,44943,CESADO,M,SOLTERO(A),35721,E&R,ALQUILADA,SECUNDARIA COMPLETA,CHORRILLOS,LIMA,DPTO LIMA,0
MOZO,MARSA - ALIMENTACION,44875,RENUNCIA VOLUNTARIA,44913,CESADO,M,SOLTERO(A),36795,E&R,ALQUILADA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
RECEPCIONISTA,TUNSHURUCO - HOTELERIA,44348,RENUNCIA VOLUNTARIA,44973,CESADO,F,SOLTERO(A),35472,E&R,NO APLICABLE,UNIVERS. COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - AIRE ACONDICIONADO (HVA,QUELLAVECO - MANTENIMIENTO,45153,RENUNCIA VOLUNTARIA,45274,CESADO,M,SOLTERO(A),34041,E&R,FAMILIAR,ESPECIAL COMPLETA,ILO,ILO,DPTO MOQUEGUA,SIN INFORMACION
COCINERO,QUELLAVECO - ALIMENTACION,44123,TERMINO DE CONTRATO,44287,CESADO,M,SOLTERO(A),35529,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,MILPO EL PORVENIR - HOTELERIA,44021,RENUNCIA VOLUNTARIA,44166,CESADO,M,SOLTERO(A),35107,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR DE LIMPIEZA,ENEL GYD - LIMPIEZA,43497,TERMINO DE CONTRATO,44743,CESADO,F,SOLTERO(A),26012,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
MOZO,TUNSHURUCO - ALIMENTACION,44244,TERMINO DE CONTRATO,44348,CESADO,F,SOLTERO(A),32617,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,EL BROCAL,43586,TERMINO DE CONTRATO,44986,CESADO,M,SOLTERO(A),35460,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,TINYAHUARCO,PASCO,DPTO PASCO,SIN INFORMACION
AUXILIAR DE ALMACEN,EL BROCAL,43586,RENUNCIA VOLUNTARIA,44202,CESADO,M,SOLTERO(A),33676,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE LIMPIEZA,VALE MISKI MAYO - HOTELERIA,44645,RENUNCIA VOLUNTARIA,44764,CESADO,F,DIVORCIADO(A),27708,E&R,PROPIA,SECUNDARIA COMPLETA,TUMAN,CHICLAYO,DPTO LAMBAYEQUE,SIN INFORMACION
MOZO,TUNSHURUCO - ALIMENTACION,45387,RENUNCIA VOLUNTARIA,45444,CESADO,M,SOLTERO(A),33366,E&R,ALOJADO,SECUNDARIA COMPLETA,EL TAMBO,HUANCAYO,DPTO JUNIN,1
MOZO,PAN AMERICAN SILVER HUARON - ALIMENTACION,44162,PERIODO PRUEBA,44228,CESADO,F,SOLTERO(A),35275,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AYUDANTE DE COCINA,PAN AMERICAN SILVER - ARGENTUM ALPAMINA,44167,TERMINO DE CONTRATO,44256,CESADO,M,SOLTERO(A),31548,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - SOLDADOR,PLUSPETROL L 56 - MANTENIMIENTO,45362,RENUNCIA VOLUNTARIA,45444,CESADO,M,SOLTERO(A),37832,E&R,ALQUILADA,SECUNDARIA COMPLETA,CARABAYLLO,LIMA,DPTO LIMA,0
COCINERO,SAXON MALVINAS - SATELITES,44181,TERMINO DE CONTRATO,44531,CESADO,M,SOLTERO(A),32777,E&R,NO APLICABLE,SECUNDARIA COMPLETA,IQUITOS,MAYNAS,DPTO LORETO,0
TECNICO DE MANTENIMIENTO - AIRE ACONDICIONADO (HVA,PLUSPETROL L 56 - MANTENIMIENTO,45133,TERMINO DE CONTRATO,45352,CESADO,M,CONVIVIENTE,31352,E&R,ALQUILADA,SECUNDARIA COMPLETA,CARABAYLLO,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45345,RENUNCIA VOLUNTARIA,45370,CESADO,M,CONVIVIENTE,34278,E&R,FAMILIAR,SECUNDARIA COMPLETA,JAUJA,JAUJA,DPTO JUNIN,1
SUPERVISOR DE COMEDOR,HUDBAY - ALIMENTACION,44877,RENUNCIA VOLUNTARIA,45002,CESADO,M,SOLTERO(A),33525,E&R,ALQUILADA,SECUNDARIA COMPLETA,PUENTE PIEDRA,LIMA,DPTO LIMA,SIN INFORMACION
MOZO,ALTO MONTAÑA - ALIMENTACION,44347,PERIODO PRUEBA,44378,CESADO,F,SOLTERO(A),36490,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,MARSA - ALIMENTACION,44091,RENUNCIA VOLUNTARIA,44179,CESADO,M,SOLTERO(A),35838,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - MULTIUSOS,PAMPA MELCHORITA - MANTENIMIENTO,44470,TERMINO DE CONTRATO,45418,CESADO,M,SOLTERO(A),36725,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ALBAÑIL,VALE MISKI MAYO - MANTENIMIENTO,45086,RENUNCIA VOLUNTARIA,45139,CESADO,M,SOLTERO(A),37055,E&R,PROPIA,TÉCNICA INCOMPLETA,PIURA,PIURA,DPTO PIURA,SIN INFORMACION
MOZO,NO DEFINIDO,44484,PERIODO PRUEBA,44520,CESADO,M,SOLTERO(A),35575,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
PASTELERO,QUELLAVECO - ALIMENTACION,44016,TERMINO DE CONTRATO,44166,CESADO,M,SOLTERO(A),31563,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE MEDIO AMBIENTE,MARSA - MEDIO AMBIENTE,44084,TERMINO DE CONTRATO,44256,CESADO,M,SOLTERO(A),33616,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
CHOFER,QUELLAVECO - ALIMENTACION,44329,RENUNCIA VOLUNTARIA,44335,CESADO,M,CONVIVIENTE,28351,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,3
AUXILIAR GENERAL,SAXON MALVINAS - SATELITES,44890,RENUNCIA VOLUNTARIA,44958,CESADO,M,CASADO(A),28033,E&R,PROPIA,SECUNDARIA COMPLETA,VENTANILLA,CALLAO,PROV. CONST. DEL CALLAO,SIN INFORMACION
VAJILLERO,GLENCORE - ALIMENTACION,44586,RENUNCIA VOLUNTARIA,44775,CESADO,M,CONVIVIENTE,36174,E&R,ALQUILADA,SECUNDARIA COMPLETA,TARMA,TARMA,DPTO JUNIN,0
TECNICO DE MANTENIMIENTO - EQUIPOS GASTRONOMICOS,EL BROCAL,45141,RENUNCIA VOLUNTARIA,45324,CESADO,M,SOLTERO(A),34972,E&R,NO APLICABLE,TITULADO,ACRAQUIA,TAYACAJA,DPTO HUANCAVELICA,2
MOZO,EL BROCAL,44794,TERMINO DE CONTRATO,45139,CESADO,F,SOLTERO(A),36509,E&R,PROPIA,TÉCNICA COMPLETA,INGENIO,HUANCAYO,DPTO JUNIN,SIN INFORMACION
SUPERVISOR SENIOR DE MEDIO AMBIENTE,MARSA - MEDIO AMBIENTE,45127,RENUNCIA VOLUNTARIA,45323,CESADO,M,SOLTERO(A),33289,E&R,PROPIA,MAESTRÍA COMPLETA,EL TAMBO,HUANCAYO,DPTO JUNIN,SIN INFORMACION
TRABAJADOR SOCIAL,TUNSHURUCO - ALIMENTACION,44285,RENUNCIA VOLUNTARIA,44293,CESADO,F,SOLTERO(A),34870,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,GLENCORE - HOTELERIA,44713,RENUNCIA VOLUNTARIA,44805,CESADO,M,SOLTERO(A),33076,E&R,PROPIA,SECUNDARIA COMPLETA,MATAHUASI,CONCEPCION,DPTO JUNIN,0
ASISTENTE DE RECREACION,QUELLAVECO - ALIMENTACION,45195,TERMINO DE CONTRATO,45474,CESADO,F,SOLTERO(A),36330,E&R,FAMILIAR,UNIVERS. INCOMPLETA,SAN CRISTOBAL,MARISCAL NIETO,DPTO MOQUEGUA,0
AUXILIAR GENERAL,QUELLAVECO - ALIMENTACION,43976,TERMINO DE CONTRATO,45474,CESADO,M,SOLTERO(A),33981,E&R,NO APLICABLE,SECUNDARIA COMPLETA,ACORA,PUNO,DPTO PUNO,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45072,TERMINO DE CONTRATO,45170,CESADO,F,SOLTERO(A),30954,E&R,FAMILIAR,SECUNDARIA COMPLETA,SAN RAMON,CHANCHAMAYO,DPTO JUNIN,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ELECTRICISTA,QUELLAVECO - MANTENIMIENTO,43976,TERMINO DE CONTRATO,44348,CESADO,M,SOLTERO(A),29347,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - CARPINTERO,ALTO MONTAÑA - MANTENIMIENTO,44326,TERMINO DE CONTRATO,44621,CESADO,M,CONVIVIENTE,32473,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR DE HOTELERIA,QUELLAVECO - HOTELERIA,44130,TERMINO DE CONTRATO,44256,CESADO,M,SOLTERO(A),32538,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,PAN AMERICAN SILVER HUARON - ALIMENTACION,44384,PERIODO PRUEBA,44454,CESADO,M,SOLTERO(A),37436,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
MOZO,TUNSHURUCO - ALIMENTACION,44810,RENUNCIA VOLUNTARIA,44866,CESADO,F,SOLTERO(A),37145,E&R,ALQUILADA,TÉCNICA INCOMPLETA,SAN JUAN DE LURIGANCHO,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,QUELLAVECO - ALIMENTACION,44688,TERMINO DE CONTRATO,44896,CESADO,F,SOLTERO(A),24994,E&R,ALQUILADA,TÉCNICA INCOMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,0
AUXILIAR DE HOTELERIA,QUELLAVECO - HOTELERIA,44151,TERMINO DE CONTRATO,44256,CESADO,F,SOLTERO(A),34813,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
MOZO,TUNSHURUCO - ALIMENTACION,44029,RENUNCIA VOLUNTARIA,44358,CESADO,F,SOLTERO(A),26601,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,PAMPA MELCHORITA - ALIMENTACION,44303,RENUNCIA VOLUNTARIA,45231,CESADO,F,SOLTERO(A),31177,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE ALMACEN,MARSA - ALMACEN CENTRAL,45372,PERIODO PRUEBA,45456,CESADO,M,SOLTERO(A),36618,E&R,ALQUILADA,SECUNDARIA COMPLETA,TRUJILLO,TRUJILLO,DPTO LA LIBERTAD,0
AYUDANTE DE COCINA,QUELLAVECO - ALIMENTACION,44119,TERMINO DE CONTRATO,44440,CESADO,M,SOLTERO(A),35599,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,PLUSPETROL L 88 - HOTELERIA C4,41111,ART 34° DECRETO LEG 728°,44013,CESADO,M,CONVIVIENTE,30010,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45422,RENUNCIA VOLUNTARIA,45453,CESADO,F,CONVIVIENTE,31858,E&R,ALQUILADA,SECUNDARIA COMPLETA,EL TAMBO,HUANCAYO,DPTO JUNIN,2
AUXILIAR DE HOTELERIA,VALE MISKI MAYO - HOTELERIA,44519,TERMINO DE CONTRATO,44621,CESADO,M,SOLTERO(A),37195,E&R,PROPIA,SECUNDARIA COMPLETA,LA ARENA,PIURA,DPTO PIURA,SIN INFORMACION
AUXILIAR GENERAL,HOCHSCHILD - INMACULADA,44721,RENUNCIA VOLUNTARIA,44731,CESADO,M,SOLTERO(A),36338,E&R,ALQUILADA,SECUNDARIA COMPLETA,URCOS,QUISPICANCHIS,DPTO CUSCO,SIN INFORMACION
CHOFER,PLUSPETROL L 88 - CATERING C6,45155,TERMINO DE CONTRATO,45261,CESADO,M,SOLTERO(A),33229,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN MARTIN DE PORRES,LIMA,DPTO LIMA,0
TECNICO DE MANTENIMIENTO - FRIGORISTA,VALE MISKI MAYO - MANTENIMIENTO,44141,PERIODO PRUEBA,44172,CESADO,M,SOLTERO(A),32336,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,HOCHSCHILD - INMACULADA,44728,TERMINO DE CONTRATO,45261,CESADO,M,SOLTERO(A),31147,E&R,PROPIA,SUPERIOR INCOMPLETA,URCOS,QUISPICANCHIS,DPTO CUSCO,SIN INFORMACION
AUXILIAR GENERAL,LA PODEROSA - STA MARIA,44588,PERIODO PRUEBA,44605,CESADO,M,CONVIVIENTE,36304,E&R,PROPIA,TÉCNICA INCOMPLETA,LA ESPERANZA,TRUJILLO,DPTO LA LIBERTAD,SIN INFORMACION
AYUDANTE DE COCINA,QUELLAVECO - ALIMENTACION,44147,RENUNCIA VOLUNTARIA,45348,CESADO,M,SOLTERO(A),34849,E&R,NO APLICABLE,TÉCNICA COMPLETA,CAYMA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
AUXILIAR DE MANTENIMIENTO,PLUSPETROL L 56 - MANTENIMIENTO,42598,TERMINO DE CONTRATO,43983,CESADO,M,SOLTERO(A),30802,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,1
AUXILIAR DE LIMPIEZA,SAPET TALARA - LIMPIEZA,43810,TERMINO DE CONTRATO,44256,CESADO,M,SOLTERO(A),31966,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE LIMPIEZA,CNPC PERU - PIURA,44644,TERMINO DE CONTRATO,44735,CESADO,F,SOLTERO(A),31270,E&R,ALQUILADA,SECUNDARIA COMPLETA,EL ALTO,TALARA,DPTO PIURA,SIN INFORMACION
ASISTENTE ADMINISTRATIVO,CNPC PERU - PIURA,43837,TERMINO DE CONTRATO,43983,CESADO,M,SOLTERO(A),34773,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AYUDANTE DE COCINA,MARSA - ALIMENTACION,44969,RENUNCIA VOLUNTARIA,45337,CESADO,M,SOLTERO(A),35187,E&R,ALQUILADA,SECUNDARIA COMPLETA,MONSEFU,CHICLAYO,DPTO LAMBAYEQUE,1
ASISTENTE ADMINISTRATIVO,MINSUR PUCAMARCA NUEVO - ALIMENTACION,43639,RENUNCIA VOLUNTARIA,44927,CESADO,M,SOLTERO(A),32027,E&R,NO APLICABLE,UNIVERS. COMPLETA,INDEPENDENCIA,HUARAZ,DPTO ANCASH,SIN INFORMACION
AUXILIAR GENERAL,QUELLAVECO - ALIMENTACION,43983,TERMINO DE CONTRATO,44378,CESADO,F,SOLTERO(A),34489,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
RESPONSABLE DE RECREACION,HUDBAY - ALIMENTACION,44958,RENUNCIA VOLUNTARIA,45017,CESADO,F,CONVIVIENTE,32273,E&R,ALQUILADA,SECUNDARIA COMPLETA,WANCHAQ,CUSCO,DPTO CUSCO,SIN INFORMACION
AUXILIAR DE HOTELERIA,UCHUCCHACUA - HOTELERIA,43337,RENUNCIA VOLUNTARIA,44105,CESADO,F,SOLTERO(A),31536,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
SUPERVISOR DE CALIDAD,QUELLAVECO - ALIMENTACION,44613,RENUNCIA VOLUNTARIA,45383,CESADO,F,CONVIVIENTE,33472,E&R,PROPIA,UNIVERS. COMPLETA,MOQUEGUA,MARISCAL NIETO,DPTO MOQUEGUA,SIN INFORMACION
AUXILIAR GENERAL,MARSA - ALIMENTACION,44855,PERIODO PRUEBA,44896,CESADO,M,SOLTERO(A),34879,E&R,ALQUILADA,TÉCNICA INCOMPLETA,LA ESPERANZA,TRUJILLO,DPTO LA LIBERTAD,1
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,45125,RENUNCIA VOLUNTARIA,45170,CESADO,M,SOLTERO(A),36331,E&R,ALQUILADA,SECUNDARIA COMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
AUXILIAR GENERAL,MARSA - ALIMENTACION,44049,PERIODO PRUEBA,44075,CESADO,M,SOLTERO(A),33064,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
TECNICO DE MANTENIMIENTO,OLEODUCTO - ADMINISTRACION,40383,ART 34° DECRETO LEG 728°,44219,CESADO,M,SOLTERO(A),28957,E&R,NO APLICABLE,TÉCNICA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,MARSA - ALIMENTACION,44575,PERIODO PRUEBA,44652,CESADO,M,SOLTERO(A),36336,E&R,PROPIA,SUPERIOR COMPLETA,CAJABAMBA,CAJABAMBA,DPTO CAJAMARCA,0
ASISTENTE DE HS&E,CNPC PERU - PIURA,43684,TERMINO DE CONTRATO,43983,CESADO,F,SOLTERO(A),33868,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,MINSUR TIMPURE NUEVO - HOTELERIA,44448,PERIODO PRUEBA,44470,CESADO,M,SOLTERO(A),30042,E&R,NO APLICABLE,NO APLICABLE,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
LIDER DE GRUPO,PLUSPETROL L 56 - MANTENIMIENTO,38593,ART 34° DECRETO LEG 728°,44414,CESADO,M,SOLTERO(A),22437,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE MANTENIMIENTO,QUELLAVECO - MANTENIMIENTO,44312,RENUNCIA VOLUNTARIA,44319,CESADO,M,SOLTERO(A),30375,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE MEDIO AMBIENTE,MARSA - MEDIO AMBIENTE,44081,RENUNCIA VOLUNTARIA,44105,CESADO,M,SOLTERO(A),34066,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,PLUSPETROL L 88 - HOTELERIA C4,44767,TERMINO DE CONTRATO,45078,CESADO,M,SOLTERO(A),35262,E&R,ALQUILADA,SECUNDARIA COMPLETA,ATE,LIMA,DPTO LIMA,2
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,45036,RENUNCIA VOLUNTARIA,45108,CESADO,F,SOLTERO(A),33993,E&R,FAMILIAR,SECUNDARIA COMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ELECTRICISTA,QUELLAVECO - MANTENIMIENTO,44091,RENUNCIA VOLUNTARIA,44147,CESADO,M,CASADO(A),30174,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,3
AUXILIAR GENERAL,PLUSPETROL L 88 - HOTELERIA C4,44939,TERMINO DE CONTRATO,45170,CESADO,M,SOLTERO(A),37444,E&R,ALQUILADA,SECUNDARIA COMPLETA,BRENA,LIMA,DPTO LIMA,2
AUXILIAR DE LIMPIEZA,CNPC PERU - PIURA,44644,TERMINO DE CONTRATO,44735,CESADO,F,SOLTERO(A),34636,E&R,PROPIA,SECUNDARIA COMPLETA,EL ALTO,TALARA,DPTO PIURA,SIN INFORMACION
AUXILIAR DE LIMPIEZA,VALE MISKI MAYO - HOTELERIA,45353,RENUNCIA VOLUNTARIA,45413,CESADO,M,SOLTERO(A),36665,E&R,PROPIA,SECUNDARIA COMPLETA,CASTILLA,PIURA,DPTO PIURA,0
AUXILIAR DE MANTENIMIENTO,PLUSPETROL L 56 - MANTENIMIENTO,45218,PERIODO PRUEBA,45231,CESADO,M,CONVIVIENTE,36372,E&R,PROPIA,SECUNDARIA COMPLETA,LA BREA,LA BREA,DPTO PIURA,1
MOZO,QUELLAVECO - ALIMENTACION,43998,TERMINO DE CONTRATO,44256,CESADO,F,SOLTERO(A),28233,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
MOZO,HOCHSCHILD - INMACULADA,44986,PERIODO PRUEBA,45023,CESADO,F,CONVIVIENTE,33825,E&R,PROPIA,SECUNDARIA COMPLETA,MARA,COTABAMBAS,DPTO APURIMAC,SIN INFORMACION
MOZO,QUELLAVECO - ALIMENTACION,44015,RENUNCIA VOLUNTARIA,45356,CESADO,M,SOLTERO(A),32833,E&R,NO APLICABLE,SECUNDARIA COMPLETA,MARA,COTABAMBAS,DPTO APURIMAC,SIN INFORMACION
AUXILIAR DE MEDIO AMBIENTE,MARSA - MEDIO AMBIENTE,44197,PERIODO PRUEBA,44287,CESADO,M,SOLTERO(A),28479,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
MOZO,QUELLAVECO - ALIMENTACION,44477,TERMINO DE CONTRATO,45474,CESADO,F,SOLTERO(A),33476,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
CHEF,QUELLAVECO - ALIMENTACION,44270,TERMINO DE CONTRATO,44896,CESADO,M,SOLTERO(A),31281,E&R,NO APLICABLE,TÉCNICA COMPLETA,MIRAFLORES,LIMA,DPTO LIMA,SIN INFORMACION
LAVANDERO,PAMPA MELCHORITA - ALIMENTACION,44336,PERIODO PRUEBA,44348,CESADO,F,SOLTERO(A),34270,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,1
MOZO,QUELLAVECO - ALIMENTACION,44475,RENUNCIA VOLUNTARIA,44621,CESADO,F,CONVIVIENTE,35276,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR GENERAL,HOCHSCHILD - INMACULADA,44960,TERMINO DE CONTRATO,45078,CESADO,M,SOLTERO(A),38019,E&R,ALQUILADA,SECUNDARIA COMPLETA,SANTIAGO,CUSCO,DPTO CUSCO,SIN INFORMACION
