PUESTO_TRABAJO,AREA,FECHA_INGRESO_PLANILLA,MOTIVO_SEPARACION,FECHA_CESE,SITUACION,COD_SEXO,ESTADO_CIVIL,FECHA_NACIMIENTO,SEGMENTO SIMPLE,TIPO_CASA,TIPO_INSTRUCCION,DISTRITO,PROVINCIA,DEPARTAMENTO,NÚMERO DE HIJOS
SUPERVISOR DE CALIDAD,SOUTHERN PERU - CUAJONE,39932,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),30133,E&R,NO APLICABLE,UNIVERS. COMPLETA,CHORRILLOS,LIMA,DPTO LIMA,2
AUXILIAR GENERAL,SAXON MALVINAS - SATELITES,45107,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34479,E&R,ALQUILADA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
COCINERO,HOCHSCHILD - INMACULADA,38411,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),27013,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,REPSOL NUEVO LOTE 57 - HOTELERIA,45323,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33518,E&R,ALQUILADA,SECUNDARIA COMPLETA,PUNCHANA,MAYNAS,DPTO LORETO,1
ALMACENERO,SAXON MALVINAS - SATELITES,45432,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,33868,E&R,ALQUILADA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,1
ASISTENTE DE RECURSOS HUMANOS,PLUSPETROL L 88 - RRHH,45114,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34963,E&R,PROPIA,SECUNDARIA COMPLETA,EL MANTARO,JAUJA,DPTO JUNIN,SIN INFORMACION
NUTRICIONISTA,PAMPA MELCHORITA - ADMINISTRACION,45239,NO APLICABLE,0,ACTIVO,F,CONVIVIENTE,35173,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN MARTIN DE PORRES,LIMA,DPTO LIMA,1
CHOFER,VALE MISKI MAYO - ALIMENTACION,42591,NO APLICABLE,0,ACTIVO,M,CASADO(A),27854,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,PIURA,PIURA,DPTO PIURA,SIN INFORMACION
AUXILIAR GENERAL,SAXON MALVINAS - SATELITES,45271,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35460,E&R,ALQUILADA,SECUNDARIA COMPLETA,ATE,LIMA,DPTO LIMA,0
AUXILIAR DE LIMPIEZA,VALE MISKI MAYO - HOTELERIA,42574,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31876,E&R,NO APLICABLE,SECUNDARIA COMPLETA,RINCONADA LLICUAR,SECHURA,DPTO PIURA,SIN INFORMACION
AUXILIAR DE LOGISTICA,PLUSPETROL L 88 - LOGISTICA,45348,NO APLICABLE,0,ACTIVO,M,CASADO(A),24853,E&R,PROPIA,SECUNDARIA COMPLETA,PARINAS,TALARA,DPTO PIURA,0
COCINERO,VOTORANTIM METAIS - ALIMENTACION,40449,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33667,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,CALLAO,CALLAO,PROV. CONST. DEL CALLAO,0
AYUDANTE DE COCINA,VOTORANTIM METAIS - ALIMENTACION,44256,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36360,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,YUNGAY,YUNGAY,DPTO ANCASH,SIN INFORMACION
PANADERO PASTELERO,MINSUR TIMPURE NUEVO - ALIMENTACION,43663,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),29666,E&R,NO APLICABLE,TÉCNICA COMPLETA,SAN MARTIN DE PORRES,LIMA,DPTO LIMA,SIN INFORMACION
SUPERVISOR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45373,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),30339,E&R,FAMILIAR,PRIMARIA INCOMPLETA,LA ESPERANZA,TRUJILLO,DPTO LA LIBERTAD,2
VAJILLERO,REPSOL NUEVO LOTE 57 - ALIMENTACION,45108,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),37558,E&R,ALQUILADA,SECUNDARIA COMPLETA,BELEN,MAYNAS,DPTO LORETO,SIN INFORMACION
COCINERO,EL BROCAL,45232,NO APLICABLE,0,ACTIVO,M,CASADO(A),33890,E&R,FAMILIAR,TÉCNICA INCOMPLETA,HUANCAYO,HUANCAYO,DPTO JUNIN,0
AUXILIAR DE MANTENIMIENTO,RIO TINTO LA GRANJA - NON FOOD 1,44608,NO APLICABLE,0,ACTIVO,M,CASADO(A),30678,E&R,PROPIA,SECUNDARIA COMPLETA,QUEROCOTO,CHOTA,DPTO CAJAMARCA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - ELECTROMECANICO,PAMPA MELCHORITA - MANTENIMIENTO,45149,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32995,E&R,FAMILIAR,SECUNDARIA COMPLETA,SUNAMPE,CHINCHA,DPTO ICA,SIN INFORMACION
AUXILIAR DE LOGISTICA,PLUSPETROL L 88 - LOGISTICA,45250,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36189,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN ISIDRO,LIMA,DPTO LIMA,0
SUPERVISOR DE COMEDOR,TUNSHURUCO - ALIMENTACION,45478,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),28258,E&R,FAMILIAR,SECUNDARIA COMPLETA,PIURA,PIURA,DPTO PIURA,1
AYUDANTE DE PANADERIA,MARSA - PANADERIA,44070,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35442,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,MARCABAL,SANCHEZ CARRION,DPTO LA LIBERTAD,SIN INFORMACION
PANADERO PASTELERO,TANTAHUATAY COIMOLACHE - ALIMENTACION,43743,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32408,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,CAJAMARCA,CAJAMARCA,DPTO CAJAMARCA,SIN INFORMACION
AYUDANTE DE COCINA,TANTAHUATAY COIMOLACHE - ALIMENTACION,42951,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34387,E&R,NO APLICABLE,TÉCNICA COMPLETA,CAJAMARCA,CAJAMARCA,DPTO CAJAMARCA,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,42602,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),26507,E&R,NO APLICABLE,TÉCNICA COMPLETA,MOROCOCHA,YAULI,DPTO JUNIN,SIN INFORMACION
AUXILIAR GENERAL,SAXON MALVINAS - SATELITES,44862,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33672,E&R,ALQUILADA,SECUNDARIA COMPLETA,PUENTE PIEDRA,LIMA,DPTO LIMA,SIN INFORMACION
TECNICO DE MEDIO AMBIENTE 2,MARSA - MEDIO AMBIENTE,44378,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35257,E&R,NO APLICABLE,TÉCNICA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
MOZO,HOCHSCHILD - INMACULADA,45498,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,27376,E&R,ALQUILADA,SECUNDARIA COMPLETA,CABANILLA,LAMPA,DPTO PUNO,0
MAESTRO DE COCINA,TAMBOMAYO - ALIMENTACION,38384,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),27331,E&R,NO APLICABLE,SUPERIOR INCOMPLETA,PAUCARPATA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
AUXILIAR DE HOTELERIA,MINSUR SAN RAFAEL NUEVO - HOTELERIA,44081,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),29939,E&R,NO APLICABLE,SECUNDARIA COMPLETA,SAN ANTON,AZANGARO,DPTO PUNO,SIN INFORMACION
ASISTENTE DE ALIMENTACION,PLUSPETROL L 88 - CATERING C4,45278,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34879,E&R,ALQUILADA,SECUNDARIA COMPLETA,LURIN,LIMA,DPTO LIMA,0
CAJERO RETAIL,SAN GABRIEL NUEVO - RECREACION,45441,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36086,E&R,PROPIA,SUPERIOR COMPLETA,JULIACA,SAN ROMAN,DPTO PUNO,0
CAJERO,MARSA - ALIMENTACION,45106,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36613,E&R,ALQUILADA,SECUNDARIA COMPLETA,CAJAMARCA,CAJAMARCA,DPTO CAJAMARCA,SIN INFORMACION
AUXILIAR GENERAL,HOCHSCHILD - INMACULADA,45400,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36958,E&R,PROPIA,SECUNDARIA COMPLETA,JACOBO HUNTER,GARCIA,DPTO AREQUIPA,0
SUPERVISOR DE HS&E,PLUSPETROL L 88 - ADMINISTRACION,45316,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35871,E&R,PROPIA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
ASISTENTE DE COMEDOR,SAN GABRIEL NUEVO - ALIMENTACION,45307,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),33009,E&R,NO APLICABLE,SECUNDARIA COMPLETA,PUNO,PUNO,DPTO PUNO,0
AUXILIAR DE HOTELERIA,MINSUR PUCAMARCA NUEVO - HOTELERIA,45170,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),30396,E&R,PROPIA,SECUNDARIA COMPLETA,TACNA,TACNA,DPTO TACNA,1
TECNICO DE MANTENIMIENTO - CARPINTERO,TUNSHURUCO - MANTENIMIENTO,45065,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,31872,E&R,FAMILIAR,SECUNDARIA COMPLETA,SAN JUAN DE LURIGANCHO,LIMA,DPTO LIMA,SIN INFORMACION
CHEF,TUNSHURUCO - ALIMENTACION,44250,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,31563,E&R,NO APLICABLE,TÉCNICA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR GENERAL,MARSA - ALIMENTACION,45246,NO APLICABLE,0,ACTIVO,M,CASADO(A),33943,E&R,ALQUILADA,SECUNDARIA COMPLETA,SANTA ANITA,LIMA,DPTO LIMA,1
ASISTENTE DE RECURSOS HUMANOS,HUDBAY - ALIMENTACION,44929,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35407,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN MIGUEL,LIMA,DPTO LIMA,SIN INFORMACION
ASISTENTE DE SISTEMAS,PLUSPETROL L 88 - RECREACION,45197,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35857,E&R,PROPIA,SECUNDARIA COMPLETA,LOS OLIVOS,LIMA,DPTO LIMA,1
AYUDANTE DE COCINA,MARSA - ALIMENTACION,45400,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35424,E&R,FAMILIAR,SUPERIOR COMPLETA,CAJABAMBA,GAMBOA,DPTO CAJAMARCA,0
PANADERO PASTELERO,TUNSHURUCO - ALIMENTACION,45254,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35716,E&R,PROPIA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,0
MOZO,HUDBAY - ALIMENTACION,45405,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35112,E&R,FAMILIAR,SECUNDARIA COMPLETA,CUSCO,GAMBOA,DPTO CUSCO,0
SUPERVISOR DE COMEDOR,EL BROCAL,45057,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34336,E&R,PROPIA,SUPERIOR COMPLETA,HUANUCO,HUANUCO,DPTO HUANUCO,SIN INFORMACION
AUXILIAR GENERAL,MARSA - ALIMENTACION,45491,NO APLICABLE,0,ACTIVO,M,CASADO(A),29994,E&R,FAMILIAR,SECUNDARIA COMPLETA,TRUJILLO,TRUJILLO,DPTO LA LIBERTAD,2
SUPERVISOR DE HS&E,COGA SIERRA - ALIMENTACION,44772,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,29653,E&R,ALQUILADA,SECUNDARIA COMPLETA,ICA,ICA,DPTO ICA,SIN INFORMACION
TECNICO DE MANTENIMIENTO - OPERADOR DE PLANTA,COGA SELVA - MANTENIMIENTO,37377,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),25699,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,LIMA,LIMA,DPTO LIMA,0
AUXILIAR DE HOTELERIA,HUDBAY - ALIMENTACION,45502,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),33813,E&R,ALQUILADA,SECUNDARIA COMPLETA,WANCHAQ,CUSCO,DPTO CUSCO,1
INSTRUCTOR DE DEPORTE,MARSA - ADMINISTRACION,45155,NO APLICABLE,0,ACTIVO,F,DIVORCIADO(A),33167,E&R,ALQUILADA,SECUNDARIA COMPLETA,CAJAMARCA,CAJAMARCA,DPTO CAJAMARCA,2
ANALISTA DE SISTEMAS,TUNSHURUCO - ALIMENTACION,45274,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33857,E&R,FAMILIAR,UNIVERS. COMPLETA,ICA,ICA,DPTO ICA,0
AUXILIAR DE HOTELERIA,MARSA - HOTELERIA,45330,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32768,E&R,NO APLICABLE,GRADO DE BACHILLER,TUMBES,TUMBES,DPTO TUMBES,0
AYUDANTE DE COCINA,TUNSHURUCO - ALIMENTACION,45478,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35600,E&R,ALQUILADA,TÉCNICA COMPLETA,CHILCA,HUANCAYO,DPTO JUNIN,0
VAJILLERO,HUDBAY - ALIMENTACION,45393,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33324,E&R,PROPIA,SECUNDARIA COMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,0
AUXILIAR DE HOTELERIA,MARSA - HOTELERIA,44987,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34389,E&R,PROPIA,SECUNDARIA COMPLETA,MOCHE,TRUJILLO,DPTO LA LIBERTAD,0
ASISTENTE ADMINISTRATIVO,VALE MISKI MAYO - ALIMENTACION,44725,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34661,E&R,PROPIA,SECUNDARIA COMPLETA,PIURA,PIURA,DPTO PIURA,SIN INFORMACION
AUXILIAR DE HOTELERIA,MARSA - HOTELERIA,44923,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32221,E&R,ALQUILADA,SECUNDARIA COMPLETA,CHIGUIRIP,CHOTA,DPTO CAJAMARCA,SIN INFORMACION
ALMACENERO,PAN AMERICAN SILVER - ARGENTUM GOLF,45393,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31515,E&R,PROPIA,SECUNDARIA COMPLETA,LA OROYA,YAULI,DPTO JUNIN,0
AUXILIAR DE MANTENIMIENTO,VALE MISKI MAYO - MANTENIMIENTO,43743,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33625,E&R,NO APLICABLE,TÉCNICA COMPLETA,CRISTO NOS VALGA,SECHURA,DPTO PIURA,SIN INFORMACION
MOZO,PAN AMERICAN SILVER - ARGENTUM GOLF,43556,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32355,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,CALLAO,CALLAO,PROV. CONST. DEL CALLAO,SIN INFORMACION
MOZO,PAMPA MELCHORITA - ALIMENTACION,41415,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),30306,E&R,NO APLICABLE,UNIVERS. COMPLETA,CHINCHA ALTA,CHINCHA,DPTO ICA,SIN INFORMACION
MOZO,TUNSHURUCO - ALIMENTACION,44740,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),33137,E&R,ALQUILADA,TÉCNICA COMPLETA,LA OROYA,YAULI,DPTO JUNIN,SIN INFORMACION
AUXILIAR GENERAL,PAMPA MELCHORITA - HOTELERIA,44701,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),32158,E&R,PROPIA,SECUNDARIA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
MAESTRO DE COCINA,VOTORANTIM METAIS - ALIMENTACION,40288,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),27269,E&R,NO APLICABLE,TÉCNICA COMPLETA,LINCE,LIMA,DPTO LIMA,SIN INFORMACION
SUPERVISOR DE CALIDAD,ORCOPAMPA - ALIMENTACION,45364,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),29246,E&R,PROPIA,SECUNDARIA COMPLETA,SACHACA,AREQUIPA,DPTO AREQUIPA,0
COORDINADOR DE GESTION SOCIAL,RESPONSABILIDAD CORPORATIVA,45383,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),32558,E&R,FAMILIAR,GRADO DE BACHILLER,SAN MARTIN DE PORRES,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,HUDBAY - HOTELERIA,45170,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),35595,E&R,PROPIA,SECUNDARIA COMPLETA,SAN SEBASTIAN,CUSCO,DPTO CUSCO,0
MOZO,SAN GABRIEL NUEVO - ALIMENTACION,45427,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34616,E&R,NO APLICABLE,SECUNDARIA COMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,0
LAVANDERO,TUNSHURUCO - HOTELERIA,45408,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),38443,E&R,FAMILIAR,SECUNDARIA COMPLETA,SAN AGUSTIN,FRETEL,DPTO JUNIN,0
AUXILIAR DE LIMPIEZA,EDELNOR - LIMPIEZA,42917,NO APLICABLE,0,ACTIVO,F,CASADO(A),31183,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,CALLAO,CALLAO,PROV. CONST. DEL CALLAO,2
AUXILIAR GENERAL,SAXON MALVINAS - SATELITES,45345,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32437,E&R,PROPIA,SECUNDARIA COMPLETA,SAN JUAN DE LURIGANCHO,LIMA,DPTO LIMA,0
ALMACENERO,SAN GABRIEL NUEVO - ALIMENTACION,45294,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32635,E&R,ALOJADO,UNIVERS. INCOMPLETA,PUNO,PUNO,DPTO PUNO,1
AUXILIAR DE LIMPIEZA,COGA SELVA - MANTENIMIENTO,44305,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34156,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,LIMA,LIMA,DPTO LIMA,3
MAESTRO DE COCINA,SAN GABRIEL NUEVO - ALIMENTACION,43976,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31135,E&R,NO APLICABLE,TÉCNICA COMPLETA,CUSCO,CUSCO,DPTO CUSCO,SIN INFORMACION
AUXILIAR DE LIMPIEZA,HUDBAY - LIMPIEZA,45139,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),34059,E&R,PROPIA,SECUNDARIA COMPLETA,ALTO PICHIGUA,ESPINAR,DPTO CUSCO,SIN INFORMACION
TECNICO DE MANTENIMIENTO - GASFITERO,PLUSPETROL L 56 - MANTENIMIENTO,41706,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,25916,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,SAN MARTIN DE PORRES,LIMA,DPTO LIMA,SIN INFORMACION
PANADERO PASTELERO,VALE MISKI MAYO - ALIMENTACION,43709,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36567,E&R,NO APLICABLE,TÉCNICA COMPLETA,PIURA,PIURA,DPTO PIURA,2
TECNICO DE MANTENIMIENTO - ELECTRICISTA,VALE MISKI MAYO - MANTENIMIENTO,45233,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34829,E&R,ALQUILADA,SECUNDARIA COMPLETA,CASTILLA,PIURA,DPTO PIURA,0
AUXILIAR DE ADMINISTRACION,PLUSPETROL L 88 - CATERING C4,44869,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34636,E&R,PROPIA,SECUNDARIA COMPLETA,SAN MARTIN DE PORRES,LIMA,DPTO LIMA,0
CHOFER,SAN GABRIEL NUEVO - ALIMENTACION,45350,NO APLICABLE,0,ACTIVO,M,CASADO(A),31056,E&R,PROPIA,SECUNDARIA COMPLETA,PICHACANI,PUNO,DPTO PUNO,3
AUXILIAR DE HOTELERIA,SAN GABRIEL NUEVO - HOTELERIA,45510,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),29700,E&R,ALQUILADA,SECUNDARIA COMPLETA,ILO,ILO,DPTO MOQUEGUA,2
AUXILIAR DE LIMPIEZA,TUNSHURUCO - HOTELERIA,42552,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),25852,E&R,NO APLICABLE,SECUNDARIA COMPLETA,YAULI,YAULI,DPTO JUNIN,SIN INFORMACION
COCINERO,SAN GABRIEL NUEVO - ALIMENTACION,45476,NO APLICABLE,0,ACTIVO,M,CASADO(A),30240,E&R,ALQUILADA,TÉCNICA COMPLETA,MIRAFLORES,AREQUIPA,DPTO AREQUIPA,2
MOZO,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,45097,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36509,E&R,PROPIA,SECUNDARIA COMPLETA,SAN ANTON,AZANGARO,DPTO PUNO,SIN INFORMACION
ALMACENERO,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,42606,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31661,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,ATE,LIMA,DPTO LIMA,SIN INFORMACION
LIDER DE GRUPO,HOCHSCHILD - INMACULADA,44643,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35195,E&R,ALQUILADA,SECUNDARIA COMPLETA,AREQUIPA,AREQUIPA,DPTO AREQUIPA,SIN INFORMACION
SUPERVISOR DE CALIDAD,TUNSHURUCO - ALIMENTACION,45506,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),33782,E&R,ALQUILADA,GRADO DE BACHILLER,SAN JUAN DE LURIGANCHO,LIMA,DPTO LIMA,0
TECNICO DE MANTENIMIENTO - ELECTROMECANICO,VALE MISKI MAYO - MANTENIMIENTO,42574,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),34288,E&R,NO APLICABLE,TÉCNICA COMPLETA,LA UNION,PIURA,DPTO PIURA,SIN INFORMACION
AUXILIAR DE LIMPIEZA,VALE MISKI MAYO - HOTELERIA,44091,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36653,E&R,NO APLICABLE,SECUNDARIA COMPLETA,SECHURA,SECHURA,DPTO PIURA,2
MOZO,TUNSHURUCO - ALIMENTACION,44946,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),36037,E&R,PROPIA,TÉCNICA COMPLETA,CHILCA,HUANCAYO,DPTO JUNIN,1
CHOFER,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,44725,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,31090,E&R,PROPIA,SECUNDARIA COMPLETA,CABANA,SAN ROMAN,DPTO PUNO,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,45434,NO APLICABLE,0,ACTIVO,F,CONVIVIENTE,35306,E&R,PROPIA,PRIMARIA INCOMPLETA,SAN JUAN DE LURIGANCHO,LIMA,DPTO LIMA,1
AUXILIAR GENERAL,VOTORANTIM METAIS - ALIMENTACION,44707,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),31407,E&R,ALQUILADA,SECUNDARIA COMPLETA,SAN JUAN DE MIRAFLORES,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE LIMPIEZA,EDELNOR - LIMPIEZA,44091,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),29689,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,LOS OLIVOS,LIMA,DPTO LIMA,SIN INFORMACION
SUPERVISOR DE CAMPO - SATELITES,SAXON MALVINAS - SATELITES,39395,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),29377,E&R,NO APLICABLE,TÉCNICA COMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE LIMPIEZA,SAN GABRIEL NUEVO - LIMPIEZA,45328,NO APLICABLE,0,ACTIVO,F,SOLTERO(A),37128,E&R,PROPIA,SECUNDARIA COMPLETA,ICHUNA,GRAL SANCHEZ CERRO,GRAL SANCHEZ CERRO,1
SUPERVISOR DE HOTELERIA,MARSA - HOTELERIA,40560,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),32621,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,JAEN,JAEN,DPTO CAJAMARCA,SIN INFORMACION
CAJERO,MARSA - ALIMENTACION,43747,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36361,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,SAN LUIS,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE LOGISTICA,PLUSPETROL L 88 - LOGISTICA,45107,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),37766,E&R,ALQUILADA,SECUNDARIA COMPLETA,SUPE PUERTO,BARRANCA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE LOGISTICA,SAXON MALVINAS - SATELITES,44907,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36340,E&R,ALQUILADA,SECUNDARIA COMPLETA,SUPE,BARRANCA,DPTO LIMA,SIN INFORMACION
MOZO,MINSUR SAN RAFAEL NUEVO - ALIMENTACION,45219,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,37910,E&R,ALQUILADA,SECUNDARIA COMPLETA,ILAVE,ILAVE,DPTO PUNO,0
AUXILIAR DE LIMPIEZA,TUNSHURUCO - HOTELERIA,42552,NO APLICABLE,0,ACTIVO,F,CONVIVIENTE,27241,E&R,NO APLICABLE,SECUNDARIA COMPLETA,MOROCOCHA,YAULI,DPTO JUNIN,SIN INFORMACION
TECNICO DE MANTENIMIENTO - CARPINTERO,TUNSHURUCO - MANTENIMIENTO,45422,NO APLICABLE,0,ACTIVO,M,CONVIVIENTE,37780,E&R,ALQUILADA,SECUNDARIA COMPLETA,COMAS,LIMA,DPTO LIMA,0
CHOFER,SOUTHERN PERU - ILO,44440,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),22251,E&R,NO APLICABLE,SECUND.  INCOMPLETA,LIMA,LIMA,DPTO LIMA,SIN INFORMACION
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,43337,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),35887,E&R,NO APLICABLE,SECUNDARIA COMPLETA,LA OROYA,YAULI,DPTO JUNIN,SIN INFORMACION
AYUDANTE DE COCINA,MINSUR PUCAMARCA NUEVO - ALIMENTACION,45497,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),36115,E&R,FAMILIAR,TITULADO,ILO,ILO,DPTO MOQUEGUA,0
TECNICO DE MANTENIMIENTO - ELECTRICISTA,ENEL GYD - MANTENIMIENTO,44865,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),28628,E&R,PROPIA,SECUNDARIA COMPLETA,SAN JUAN DE LURIGANCHO,LIMA,DPTO LIMA,3
AUXILIAR DE HOTELERIA,TUNSHURUCO - HOTELERIA,44299,NO APLICABLE,0,ACTIVO,M,SOLTERO(A),33980,E&R,NO APLICABLE,UNIVERS. INCOMPLETA,CARABAYLLO,LIMA,DPTO LIMA,SIN INFORMACION
